item_id,order_id,product_id,product_name,category,qty,unit_price,discount,net_price
ITM-101062,ORD-100421,PRD-107,White Bread,Bakery,2,35.0,15,59.5
ITM-101064,ORD-100421,PRD-101,Amul Butter 500g,Dairy,3,55.0,0,165.0
ITM-101065,ORD-100422,PRD-118,Onions 5kg,Produce,2,180.0,0,360.0
ITM-101066,ORD-100423,PRD-115,Pepsi 750ml,Beverages,5,45.0,5,213.75
ITM-101067,ORD-100423,PRD-125,Cadbury Dairy Milk 100g,Snacks,1,100.0,10,90.0
ITM-101068,ORD-100423,PRD-101,Amul Butter 500g,Dairy,2,55.0,5,104.5
ITM-101069,ORD-100424,PRD-106,Whole Wheat Bread,Bakery,3,45.0,5,128.25
ITM-101070,ORD-100424,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,5,156.75
ITM-101071,ORD-100424,PRD-118,Onions 5kg,Produce,2,180.0,5,342.0
ITM-101072,ORD-100425,PRD-101,Amul Butter 500g,Dairy,3,55.0,5,156.75
ITM-101073,ORD-100425,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,0,100.0
ITM-101074,ORD-100426,PRD-121,Lays Potato Chips,Snacks,3,20.0,0,60.0
ITM-101075,ORD-100426,PRD-107,White Bread,Bakery,4,35.0,10,126.0
ITM-101076,ORD-100426,PRD-108,Croissant,Bakery,3,60.0,10,162.0
ITM-101077,ORD-100426,PRD-122,Oreo Biscuits,Snacks,5,30.0,5,142.5
ITM-101078,ORD-100427,PRD-123,Kurkure Masala Munch,Snacks,1,20.0,0,20.0
ITM-101079,ORD-100427,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,5,228.0
ITM-101080,ORD-100427,PRD-107,White Bread,Bakery,4,35.0,20,112.0
ITM-101081,ORD-100427,PRD-123,Kurkure Masala Munch,Snacks,3,20.0,10,54.0
ITM-101082,ORD-100428,PRD-121,Lays Potato Chips,Snacks,1,20.0,5,19.0
ITM-101083,ORD-100428,PRD-125,Cadbury Dairy Milk 100g,Snacks,5,100.0,20,400.0
ITM-101084,ORD-100428,PRD-107,White Bread,Bakery,3,35.0,20,84.0
ITM-101086,ORD-100429,PRD-102,Mother Dairy Milk 1L,Dairy,2,66.0,10,118.8
ITM-101087,ORD-100429,PRD-117,Washington Apples 1kg,Produce,4,220.0,20,704.0
ITM-101088,ORD-100430,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,0,220.0
ITM-101090,ORD-100431,PRD-117,Washington Apples 1kg,Produce,5,220.0,15,935.0
ITM-101091,ORD-100431,PRD-112,Tropicana Orange 1L,Beverages,5,99.0,15,420.75
ITM-101092,ORD-100432,PRD-106,Whole Wheat Bread,Bakery,3,45.0,10,121.5
ITM-101093,ORD-100432,PRD-117,Washington Apples 1kg,Produce,4,220.0,15,748.0
ITM-101094,ORD-100432,PRD-116,Organic Bananas 1kg,Produce,5,60.0,10,270.0
ITM-101095,ORD-100432,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,20,239.2
ITM-101096,ORD-100433,PRD-108,Croissant,Bakery,4,60.0,5,228.0
ITM-101097,ORD-100433,PRD-108,Croissant,Bakery,2,60.0,15,102.0
ITM-101098,ORD-100434,PRD-114,Red Label Tea 250g,Beverages,5,140.0,15,595.0
ITM-101099,ORD-100434,PRD-106,Whole Wheat Bread,Bakery,3,45.0,10,121.5
ITM-101100,ORD-100434,PRD-118,Onions 5kg,Produce,2,180.0,0,360.0
ITM-101101,ORD-100435,PRD-110,Garlic Bread,Bakery,5,80.0,15,340.0
ITM-101102,ORD-100436,PRD-108,Croissant,Bakery,1,60.0,20,48.0
ITM-101103,ORD-100436,PRD-115,Pepsi 750ml,Beverages,5,45.0,20,180.0
ITM-101104,ORD-100436,PRD-111,Coca Cola 2L,Beverages,4,99.0,15,336.6
ITM-101105,ORD-100437,PRD-114,Red Label Tea 250g,Beverages,3,140.0,15,357.0
ITM-101107,ORD-100437,PRD-109,Chocolate Muffin,Bakery,1,40.0,15,34.0
ITM-101108,ORD-100437,PRD-106,Whole Wheat Bread,Bakery,2,45.0,15,76.5
ITM-101109,ORD-100438,PRD-121,Lays Potato Chips,Snacks,3,20.0,0,60.0
ITM-101110,ORD-100438,PRD-103,Paneer 200g,Dairy,5,85.0,10,382.5
ITM-101111,ORD-100438,PRD-117,Washington Apples 1kg,Produce,1,220.0,20,176.0
ITM-101112,ORD-100439,PRD-108,Croissant,Bakery,1,60.0,0,60.0
ITM-101113,ORD-100439,PRD-103,Paneer 200g,Dairy,1,85.0,10,76.5
ITM-101114,ORD-100439,PRD-118,Onions 5kg,Produce,3,180.0,5,513.0
ITM-101115,ORD-100440,PRD-122,Oreo Biscuits,Snacks,3,30.0,10,81.0
ITM-101116,ORD-100440,PRD-110,Garlic Bread,Bakery,2,80.0,10,144.0
ITM-101117,ORD-100441,PRD-125,Cadbury Dairy Milk 100g,Snacks,3,100.0,20,240.0
ITM-101118,ORD-100441,PRD-101,Amul Butter 500g,Dairy,3,55.0,10,148.5
ITM-101121,ORD-100442,PRD-116,Organic Bananas 1kg,Produce,2,60.0,20,96.0
ITM-101122,ORD-100443,PRD-108,Croissant,Bakery,2,60.0,5,114.0
ITM-101123,ORD-100443,PRD-116,Organic Bananas 1kg,Produce,5,60.0,5,285.0
ITM-101124,ORD-100443,PRD-119,Potatoes 5kg,Produce,4,150.0,20,480.0
ITM-101125,ORD-100443,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,15,140.25
ITM-101126,ORD-100444,PRD-111,Coca Cola 2L,Beverages,4,99.0,5,376.2
ITM-101127,ORD-100445,PRD-107,White Bread,Bakery,4,35.0,15,119.0
ITM-101128,ORD-100445,PRD-118,Onions 5kg,Produce,3,180.0,0,540.0
ITM-101129,ORD-100445,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,20,192.0
ITM-101130,ORD-100445,PRD-110,Garlic Bread,Bakery,4,80.0,0,320.0
ITM-101131,ORD-100446,PRD-111,Coca Cola 2L,Beverages,4,99.0,5,376.2
ITM-101132,ORD-100446,PRD-114,Red Label Tea 250g,Beverages,5,140.0,15,595.0
ITM-101133,ORD-100446,PRD-110,Garlic Bread,Bakery,5,80.0,10,360.0
ITM-101134,ORD-100447,PRD-119,Potatoes 5kg,Produce,2,150.0,0,300.0
ITM-101135,ORD-100448,PRD-111,Coca Cola 2L,Beverages,5,99.0,20,396.0
ITM-101136,ORD-100448,PRD-120,Tomatoes 1kg,Produce,4,40.0,20,128.0
ITM-101137,ORD-100449,PRD-107,White Bread,Bakery,1,35.0,15,29.75
ITM-101138,ORD-100449,PRD-118,Onions 5kg,Produce,2,180.0,15,306.0
ITM-101139,ORD-100449,PRD-116,Organic Bananas 1kg,Produce,3,60.0,0,180.0
ITM-101140,ORD-100449,PRD-119,Potatoes 5kg,Produce,3,150.0,15,382.5
ITM-101141,ORD-100450,PRD-106,Whole Wheat Bread,Bakery,5,45.0,0,225.0
ITM-101142,ORD-100451,PRD-102,Mother Dairy Milk 1L,Dairy,4,66.0,20,211.2
ITM-101143,ORD-100451,PRD-101,Amul Butter 500g,Dairy,2,55.0,5,104.5
ITM-101144,ORD-100452,PRD-113,Nescafé Classic 100g,Beverages,2,299.0,10,538.2
ITM-101145,ORD-100453,PRD-110,Garlic Bread,Bakery,1,80.0,20,64.0
ITM-101146,ORD-100453,PRD-115,Pepsi 750ml,Beverages,3,45.0,0,135.0
ITM-101147,ORD-100454,PRD-106,Whole Wheat Bread,Bakery,4,45.0,10,162.0
ITM-101148,ORD-100455,PRD-106,Whole Wheat Bread,Bakery,2,45.0,0,90.0
ITM-101149,ORD-100455,PRD-118,Onions 5kg,Produce,4,180.0,15,612.0
ITM-101150,ORD-100455,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,0,220.0
ITM-101151,ORD-100455,PRD-107,White Bread,Bakery,2,35.0,5,66.5
ITM-101152,ORD-100456,PRD-114,Red Label Tea 250g,Beverages,2,140.0,15,238.0
ITM-101153,ORD-100456,PRD-120,Tomatoes 1kg,Produce,3,40.0,20,96.0
ITM-101154,ORD-100456,PRD-119,Potatoes 5kg,Produce,5,150.0,5,712.5
ITM-101155,ORD-100457,PRD-109,Chocolate Muffin,Bakery,1,40.0,5,38.0
ITM-101156,ORD-100457,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,15,102.0
ITM-101159,ORD-100458,PRD-119,Potatoes 5kg,Produce,4,150.0,15,510.0
ITM-101160,ORD-100458,PRD-115,Pepsi 750ml,Beverages,1,45.0,20,36.0
ITM-101161,ORD-100458,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,0,165.0
ITM-101162,ORD-100459,PRD-112,Tropicana Orange 1L,Beverages,4,99.0,10,356.4
ITM-101163,ORD-100459,PRD-120,Tomatoes 1kg,Produce,4,40.0,5,152.0
ITM-101164,ORD-100459,PRD-108,Croissant,Bakery,5,60.0,5,285.0
ITM-101165,ORD-100459,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,15,187.0
ITM-101166,ORD-100460,PRD-122,Oreo Biscuits,Snacks,5,30.0,5,142.5
ITM-101167,ORD-100460,PRD-104,Greek Yogurt 150g,Dairy,1,50.0,15,42.5
ITM-101168,ORD-100460,PRD-108,Croissant,Bakery,3,60.0,5,171.0
ITM-101169,ORD-100460,PRD-121,Lays Potato Chips,Snacks,3,20.0,20,48.0
ITM-101170,ORD-100461,PRD-123,Kurkure Masala Munch,Snacks,4,20.0,5,76.0
ITM-101171,ORD-100462,PRD-125,Cadbury Dairy Milk 100g,Snacks,1,100.0,20,80.0
ITM-101172,ORD-100462,PRD-112,Tropicana Orange 1L,Beverages,1,99.0,0,99.0
ITM-101173,ORD-100462,PRD-117,Washington Apples 1kg,Produce,4,220.0,10,792.0
ITM-101174,ORD-100462,PRD-115,Pepsi 750ml,Beverages,3,45.0,5,128.25
ITM-101175,ORD-100463,PRD-117,Washington Apples 1kg,Produce,4,220.0,0,880.0
ITM-101176,ORD-100463,PRD-101,Amul Butter 500g,Dairy,4,55.0,0,220.0
ITM-101177,ORD-100464,PRD-111,Coca Cola 2L,Beverages,2,99.0,15,168.3
ITM-101178,ORD-100464,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,0,299.0
ITM-101179,ORD-100464,PRD-109,Chocolate Muffin,Bakery,2,40.0,0,80.0
ITM-101180,ORD-100464,PRD-111,Coca Cola 2L,Beverages,4,99.0,15,336.6
ITM-101181,ORD-100465,PRD-103,Paneer 200g,Dairy,5,85.0,0,425.0
ITM-101182,ORD-100465,PRD-122,Oreo Biscuits,Snacks,4,30.0,5,114.0
ITM-101183,ORD-100465,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,15,306.0
ITM-101185,ORD-100466,PRD-120,Tomatoes 1kg,Produce,2,40.0,0,80.0
ITM-101186,ORD-100467,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,20,160.0
ITM-101187,ORD-100467,PRD-106,Whole Wheat Bread,Bakery,1,45.0,0,45.0
ITM-101188,ORD-100467,PRD-122,Oreo Biscuits,Snacks,2,30.0,10,54.0
ITM-101189,ORD-100468,PRD-112,Tropicana Orange 1L,Beverages,2,99.0,5,188.1
ITM-101190,ORD-100468,PRD-123,Kurkure Masala Munch,Snacks,5,20.0,0,100.0
ITM-101191,ORD-100468,PRD-107,White Bread,Bakery,1,35.0,15,29.75
ITM-101193,ORD-100469,PRD-123,Kurkure Masala Munch,Snacks,4,20.0,10,72.0
ITM-101194,ORD-100469,PRD-102,Mother Dairy Milk 1L,Dairy,1,66.0,20,52.8
ITM-101195,ORD-100469,PRD-102,Mother Dairy Milk 1L,Dairy,2,66.0,15,112.2
ITM-101196,ORD-100469,PRD-108,Croissant,Bakery,2,60.0,10,108.0
ITM-101197,ORD-100470,PRD-103,Paneer 200g,Dairy,4,85.0,0,340.0
ITM-101198,ORD-100470,PRD-101,Amul Butter 500g,Dairy,3,55.0,0,165.0
ITM-101199,ORD-100471,PRD-122,Oreo Biscuits,Snacks,2,30.0,0,60.0
ITM-101200,ORD-100471,PRD-104,Greek Yogurt 150g,Dairy,2,50.0,5,95.0
ITM-101201,ORD-100472,PRD-114,Red Label Tea 250g,Beverages,1,140.0,20,112.0
ITM-101202,ORD-100473,PRD-111,Coca Cola 2L,Beverages,2,99.0,20,158.4
ITM-101203,ORD-100473,PRD-120,Tomatoes 1kg,Produce,5,40.0,5,190.0
ITM-101204,ORD-100473,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,15,254.15
ITM-101205,ORD-100474,PRD-107,White Bread,Bakery,3,35.0,0,105.0
ITM-101206,ORD-100474,PRD-111,Coca Cola 2L,Beverages,1,99.0,5,94.05
ITM-101207,ORD-100475,PRD-121,Lays Potato Chips,Snacks,1,20.0,10,18.0
ITM-101208,ORD-100475,PRD-113,Nescafé Classic 100g,Beverages,4,299.0,5,1136.2
ITM-101209,ORD-100475,PRD-108,Croissant,Bakery,3,60.0,0,180.0
ITM-101210,ORD-100475,PRD-121,Lays Potato Chips,Snacks,3,20.0,20,48.0
ITM-101211,ORD-100476,PRD-103,Paneer 200g,Dairy,4,85.0,5,323.0
ITM-101212,ORD-100477,PRD-125,Cadbury Dairy Milk 100g,Snacks,4,100.0,20,320.0
ITM-101213,ORD-100477,PRD-104,Greek Yogurt 150g,Dairy,5,50.0,20,200.0
ITM-101214,ORD-100477,PRD-106,Whole Wheat Bread,Bakery,1,45.0,10,40.5
ITM-101215,ORD-100478,PRD-121,Lays Potato Chips,Snacks,2,20.0,15,34.0
ITM-101216,ORD-100478,PRD-111,Coca Cola 2L,Beverages,3,99.0,5,282.15
ITM-101217,ORD-100478,PRD-122,Oreo Biscuits,Snacks,1,30.0,15,25.5
ITM-101218,ORD-100479,PRD-101,Amul Butter 500g,Dairy,5,55.0,20,220.0
ITM-101219,ORD-100479,PRD-115,Pepsi 750ml,Beverages,5,45.0,15,191.25
ITM-101220,ORD-100479,PRD-121,Lays Potato Chips,Snacks,5,20.0,5,95.0
ITM-101221,ORD-100480,PRD-108,Croissant,Bakery,5,60.0,0,300.0
ITM-101222,ORD-100481,PRD-110,Garlic Bread,Bakery,4,80.0,5,304.0
ITM-101223,ORD-100482,PRD-120,Tomatoes 1kg,Produce,1,40.0,0,40.0
ITM-101224,ORD-100482,PRD-105,Amul Cheese Slices 200g,Dairy,4,120.0,10,432.0
ITM-101225,ORD-100483,PRD-107,White Bread,Bakery,4,35.0,5,133.0
ITM-101226,ORD-100483,PRD-107,White Bread,Bakery,2,35.0,0,70.0
ITM-101227,ORD-100483,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,20,176.0
ITM-101228,ORD-100484,PRD-105,Amul Cheese Slices 200g,Dairy,3,120.0,10,324.0
ITM-101229,ORD-100484,PRD-121,Lays Potato Chips,Snacks,5,20.0,0,100.0
ITM-101231,ORD-100485,PRD-108,Croissant,Bakery,3,60.0,10,162.0
ITM-101232,ORD-100486,PRD-107,White Bread,Bakery,1,35.0,20,28.0
ITM-101233,ORD-100486,PRD-122,Oreo Biscuits,Snacks,2,30.0,5,57.0
ITM-101234,ORD-100487,PRD-117,Washington Apples 1kg,Produce,2,220.0,10,396.0
ITM-101235,ORD-100487,PRD-115,Pepsi 750ml,Beverages,1,45.0,0,45.0
ITM-101236,ORD-100487,PRD-116,Organic Bananas 1kg,Produce,2,60.0,0,120.0
ITM-101237,ORD-100487,PRD-102,Mother Dairy Milk 1L,Dairy,2,66.0,5,125.4
ITM-101238,ORD-100488,PRD-103,Paneer 200g,Dairy,5,85.0,5,403.75
ITM-101239,ORD-100488,PRD-118,Onions 5kg,Produce,2,180.0,5,342.0
ITM-101240,ORD-100489,PRD-114,Red Label Tea 250g,Beverages,3,140.0,15,357.0
ITM-101241,ORD-100490,PRD-124,Haldiram Bhujia 150g,Snacks,2,55.0,5,104.5
ITM-101242,ORD-100490,PRD-114,Red Label Tea 250g,Beverages,5,140.0,5,665.0
ITM-101243,ORD-100491,PRD-110,Garlic Bread,Bakery,5,80.0,10,360.0
ITM-101244,ORD-100491,PRD-115,Pepsi 750ml,Beverages,3,45.0,5,128.25
ITM-101245,ORD-100492,PRD-103,Paneer 200g,Dairy,4,85.0,10,306.0
ITM-101246,ORD-100492,PRD-113,Nescafé Classic 100g,Beverages,4,299.0,5,1136.2
ITM-101247,ORD-100492,PRD-115,Pepsi 750ml,Beverages,5,45.0,15,191.25
ITM-101248,ORD-100492,PRD-120,Tomatoes 1kg,Produce,2,40.0,15,68.0
ITM-101249,ORD-100493,PRD-101,Amul Butter 500g,Dairy,4,55.0,15,187.0
ITM-101250,ORD-100493,PRD-103,Paneer 200g,Dairy,5,85.0,10,382.5
ITM-101251,ORD-100493,PRD-118,Onions 5kg,Produce,5,180.0,5,855.0
ITM-101252,ORD-100493,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,5,156.75
ITM-101253,ORD-100494,PRD-115,Pepsi 750ml,Beverages,4,45.0,10,162.0
ITM-101254,ORD-100494,PRD-110,Garlic Bread,Bakery,5,80.0,15,340.0
ITM-101255,ORD-100494,PRD-120,Tomatoes 1kg,Produce,1,40.0,15,34.0
ITM-101256,ORD-100494,PRD-111,Coca Cola 2L,Beverages,4,99.0,5,376.2
ITM-101257,ORD-100495,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,5,114.0
ITM-101258,ORD-100495,PRD-101,Amul Butter 500g,Dairy,3,55.0,20,132.0
ITM-101259,ORD-100496,PRD-113,Nescafé Classic 100g,Beverages,4,299.0,15,1016.6
ITM-101260,ORD-100496,PRD-124,Haldiram Bhujia 150g,Snacks,4,55.0,10,198.0
ITM-101261,ORD-100496,PRD-116,Organic Bananas 1kg,Produce,5,60.0,10,270.0
ITM-101262,ORD-100496,PRD-103,Paneer 200g,Dairy,1,85.0,15,72.25
ITM-101263,ORD-100497,PRD-113,Nescafé Classic 100g,Beverages,2,299.0,20,478.4
ITM-101264,ORD-100498,PRD-125,Cadbury Dairy Milk 100g,Snacks,3,100.0,15,255.0
ITM-101265,ORD-100498,PRD-125,Cadbury Dairy Milk 100g,Snacks,5,100.0,10,450.0
ITM-101266,ORD-100499,PRD-121,Lays Potato Chips,Snacks,1,20.0,10,18.0
ITM-101267,ORD-100499,PRD-121,Lays Potato Chips,Snacks,4,20.0,15,68.0
ITM-101268,ORD-100499,PRD-124,Haldiram Bhujia 150g,Snacks,2,55.0,5,104.5
ITM-101269,ORD-100499,PRD-116,Organic Bananas 1kg,Produce,3,60.0,0,180.0
ITM-101270,ORD-100500,PRD-123,Kurkure Masala Munch,Snacks,3,20.0,5,57.0
ITM-101271,ORD-100501,PRD-122,Oreo Biscuits,Snacks,3,30.0,5,85.5
ITM-101272,ORD-100501,PRD-108,Croissant,Bakery,5,60.0,20,240.0
ITM-101273,ORD-100501,PRD-122,Oreo Biscuits,Snacks,1,30.0,5,28.5
ITM-101274,ORD-100501,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,0,200.0
ITM-101275,ORD-100502,PRD-123,Kurkure Masala Munch,Snacks,1,20.0,20,16.0
ITM-101276,ORD-100502,PRD-117,Washington Apples 1kg,Produce,4,220.0,5,836.0
ITM-101277,ORD-100502,PRD-106,Whole Wheat Bread,Bakery,3,45.0,15,114.75
ITM-101278,ORD-100502,PRD-123,Kurkure Masala Munch,Snacks,5,20.0,10,90.0
ITM-101279,ORD-100503,PRD-119,Potatoes 5kg,Produce,4,150.0,10,540.0
ITM-101280,ORD-100503,PRD-125,Cadbury Dairy Milk 100g,Snacks,1,100.0,0,100.0
ITM-101281,ORD-100503,PRD-121,Lays Potato Chips,Snacks,3,20.0,20,48.0
ITM-101283,ORD-100504,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,15,140.25
ITM-101284,ORD-100504,PRD-101,Amul Butter 500g,Dairy,4,55.0,5,209.0
ITM-101285,ORD-100505,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,0,200.0
ITM-101286,ORD-100506,PRD-121,Lays Potato Chips,Snacks,4,20.0,10,72.0
ITM-101287,ORD-100506,PRD-106,Whole Wheat Bread,Bakery,3,45.0,5,128.25
ITM-101288,ORD-100506,PRD-106,Whole Wheat Bread,Bakery,2,45.0,5,85.5
ITM-101289,ORD-100506,PRD-116,Organic Bananas 1kg,Produce,5,60.0,5,285.0
ITM-101290,ORD-100507,PRD-115,Pepsi 750ml,Beverages,2,45.0,20,72.0
ITM-101291,ORD-100508,PRD-107,White Bread,Bakery,2,35.0,0,70.0
ITM-101293,ORD-100509,PRD-115,Pepsi 750ml,Beverages,1,45.0,20,36.0
ITM-101294,ORD-100509,PRD-121,Lays Potato Chips,Snacks,1,20.0,5,19.0
ITM-101295,ORD-100509,PRD-110,Garlic Bread,Bakery,4,80.0,0,320.0
ITM-101296,ORD-100509,PRD-104,Greek Yogurt 150g,Dairy,1,50.0,10,45.0
ITM-101297,ORD-100510,PRD-101,Amul Butter 500g,Dairy,2,55.0,20,88.0
ITM-101298,ORD-100510,PRD-116,Organic Bananas 1kg,Produce,1,60.0,15,51.0
ITM-101299,ORD-100510,PRD-101,Amul Butter 500g,Dairy,3,55.0,0,165.0
ITM-101300,ORD-100511,PRD-122,Oreo Biscuits,Snacks,1,30.0,20,24.0
ITM-101301,ORD-100512,PRD-107,White Bread,Bakery,1,35.0,20,28.0
ITM-101302,ORD-100513,PRD-120,Tomatoes 1kg,Produce,3,40.0,20,96.0
ITM-101303,ORD-100513,PRD-116,Organic Bananas 1kg,Produce,3,60.0,15,153.0
ITM-101304,ORD-100513,PRD-120,Tomatoes 1kg,Produce,3,40.0,15,102.0
ITM-101305,ORD-100513,PRD-112,Tropicana Orange 1L,Beverages,3,99.0,10,267.3
ITM-101306,ORD-100514,PRD-112,Tropicana Orange 1L,Beverages,4,99.0,15,336.6
ITM-101307,ORD-100514,PRD-120,Tomatoes 1kg,Produce,3,40.0,0,120.0
ITM-101309,ORD-100515,PRD-115,Pepsi 750ml,Beverages,2,45.0,15,76.5
ITM-101310,ORD-100515,PRD-101,Amul Butter 500g,Dairy,1,55.0,20,44.0
ITM-101311,ORD-100516,PRD-123,Kurkure Masala Munch,Snacks,3,20.0,5,57.0
ITM-101312,ORD-100516,PRD-115,Pepsi 750ml,Beverages,4,45.0,20,144.0
ITM-101313,ORD-100516,PRD-117,Washington Apples 1kg,Produce,2,220.0,15,374.0
ITM-101314,ORD-100517,PRD-121,Lays Potato Chips,Snacks,1,20.0,10,18.0
ITM-101315,ORD-100518,PRD-102,Mother Dairy Milk 1L,Dairy,4,66.0,10,237.6
ITM-101316,ORD-100518,PRD-108,Croissant,Bakery,4,60.0,20,192.0
ITM-101317,ORD-100518,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,20,239.2
ITM-101318,ORD-100519,PRD-114,Red Label Tea 250g,Beverages,1,140.0,15,119.0
ITM-101319,ORD-100519,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,15,140.25
ITM-101320,ORD-100519,PRD-120,Tomatoes 1kg,Produce,2,40.0,5,76.0
ITM-101321,ORD-100520,PRD-105,Amul Cheese Slices 200g,Dairy,1,120.0,15,102.0
ITM-101323,ORD-100521,PRD-106,Whole Wheat Bread,Bakery,1,45.0,15,38.25
ITM-101324,ORD-100521,PRD-116,Organic Bananas 1kg,Produce,2,60.0,20,96.0
ITM-101325,ORD-100522,PRD-107,White Bread,Bakery,1,35.0,5,33.25
ITM-101326,ORD-100522,PRD-104,Greek Yogurt 150g,Dairy,1,50.0,15,42.5
ITM-101327,ORD-100523,PRD-111,Coca Cola 2L,Beverages,3,99.0,15,252.45
ITM-101328,ORD-100523,PRD-108,Croissant,Bakery,4,60.0,10,216.0
ITM-101329,ORD-100524,PRD-122,Oreo Biscuits,Snacks,5,30.0,5,142.5
ITM-101330,ORD-100525,PRD-103,Paneer 200g,Dairy,2,85.0,10,153.0
ITM-101331,ORD-100525,PRD-119,Potatoes 5kg,Produce,1,150.0,20,120.0
ITM-101332,ORD-100525,PRD-121,Lays Potato Chips,Snacks,4,20.0,10,72.0
ITM-101333,ORD-100525,PRD-123,Kurkure Masala Munch,Snacks,5,20.0,15,85.0
ITM-101335,ORD-100526,PRD-109,Chocolate Muffin,Bakery,3,40.0,0,120.0
ITM-101336,ORD-100526,PRD-103,Paneer 200g,Dairy,1,85.0,0,85.0
ITM-101337,ORD-100526,PRD-111,Coca Cola 2L,Beverages,2,99.0,20,158.4
ITM-101338,ORD-100527,PRD-119,Potatoes 5kg,Produce,2,150.0,10,270.0
ITM-101339,ORD-100528,PRD-113,Nescafé Classic 100g,Beverages,1,299.0,20,239.2
ITM-101340,ORD-100528,PRD-110,Garlic Bread,Bakery,5,80.0,0,400.0
ITM-101341,ORD-100528,PRD-118,Onions 5kg,Produce,4,180.0,5,684.0
ITM-101342,ORD-100529,PRD-111,Coca Cola 2L,Beverages,2,99.0,10,178.2
ITM-101343,ORD-100529,PRD-117,Washington Apples 1kg,Produce,5,220.0,20,880.0
ITM-101344,ORD-100529,PRD-108,Croissant,Bakery,4,60.0,0,240.0
ITM-101345,ORD-100529,PRD-101,Amul Butter 500g,Dairy,4,55.0,20,176.0
ITM-101346,ORD-100530,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,10,216.0
ITM-101347,ORD-100530,PRD-116,Organic Bananas 1kg,Produce,2,60.0,15,102.0
ITM-101348,ORD-100530,PRD-120,Tomatoes 1kg,Produce,2,40.0,10,72.0
ITM-101349,ORD-100531,PRD-120,Tomatoes 1kg,Produce,3,40.0,10,108.0
ITM-101350,ORD-100532,PRD-109,Chocolate Muffin,Bakery,4,40.0,20,128.0
ITM-101351,ORD-100533,PRD-116,Organic Bananas 1kg,Produce,4,60.0,10,216.0
ITM-101352,ORD-100533,PRD-102,Mother Dairy Milk 1L,Dairy,2,66.0,10,118.8
ITM-101353,ORD-100534,PRD-124,Haldiram Bhujia 150g,Snacks,1,55.0,5,52.25
ITM-101354,ORD-100534,PRD-125,Cadbury Dairy Milk 100g,Snacks,4,100.0,5,380.0
ITM-101355,ORD-100535,PRD-110,Garlic Bread,Bakery,1,80.0,5,76.0
ITM-101356,ORD-100535,PRD-118,Onions 5kg,Produce,3,180.0,15,459.0
ITM-101357,ORD-100535,PRD-114,Red Label Tea 250g,Beverages,3,140.0,15,357.0
ITM-101358,ORD-100535,PRD-125,Cadbury Dairy Milk 100g,Snacks,4,100.0,15,340.0
ITM-101359,ORD-100536,PRD-117,Washington Apples 1kg,Produce,3,220.0,10,594.0
ITM-101360,ORD-100537,PRD-123,Kurkure Masala Munch,Snacks,4,20.0,20,64.0
ITM-101361,ORD-100537,PRD-104,Greek Yogurt 150g,Dairy,3,50.0,5,142.5
ITM-101362,ORD-100538,PRD-123,Kurkure Masala Munch,Snacks,4,20.0,10,72.0
ITM-101363,ORD-100539,PRD-119,Potatoes 5kg,Produce,4,150.0,5,570.0
ITM-101364,ORD-100539,PRD-123,Kurkure Masala Munch,Snacks,3,20.0,15,51.0
ITM-101365,ORD-100540,PRD-107,White Bread,Bakery,2,35.0,5,66.5
ITM-101366,ORD-100540,PRD-124,Haldiram Bhujia 150g,Snacks,3,55.0,0,165.0
ITM-101367,ORD-100541,PRD-122,Oreo Biscuits,Snacks,4,30.0,5,114.0
ITM-101368,ORD-100542,PRD-122,Oreo Biscuits,Snacks,1,30.0,5,28.5
ITM-101369,ORD-100542,PRD-104,Greek Yogurt 150g,Dairy,4,50.0,10,180.0
ITM-101370,ORD-100542,PRD-106,Whole Wheat Bread,Bakery,1,45.0,0,45.0
ITM-101371,ORD-100542,PRD-117,Washington Apples 1kg,Produce,5,220.0,10,990.0
ITM-101372,ORD-100543,PRD-105,Amul Cheese Slices 200g,Dairy,2,120.0,15,204.0
